frame,time_us
0,9920
1,270574
2,237247
3,199253
4,218312
5,219113
6,226699
7,212245
8,214072
9,220497
10,218173
11,213802
12,216101
13,210689
14,212712
15,215446
16,217933
17,210784
18,213151
19,209817
20,209578
21,209490
22,211306
23,210119
24,211490
25,211269
26,213950
27,210398
28,211952
29,210428
30,213186
31,211673
32,210348
33,213753
34,226903
35,211964
36,211293
37,210848
38,212223
39,212529
40,210754
41,210974
42,210686
43,210120
44,211411
45,210376
46,213953
47,211893
