frame,time_us
0,32058
1,310335
2,287013
3,255002
4,275737
5,263924
6,268085
7,279238
8,270014
9,272412
10,272145
11,274483
12,267650
13,272826
14,272975
15,277702
16,265747
17,274087
18,272232
19,275787
20,267746
21,275290
22,273512
23,273319
24,270632
25,273787
26,273538
27,272322
28,275556
29,271960
30,276648
31,271798
32,275460
33,270687
34,275871
35,272637
36,215819
37,217311
