frame,time_us
0,18488
1,326459
2,286231
3,264801
4,254070
5,266487
6,269221
7,273864
8,264341
9,346862
10,188441
11,265571
12,267310
13,271725
14,263854
15,265915
16,269114
17,271862
18,270417
19,270389
20,266101
21,285873
22,253469
23,274503
24,273024
25,276360
26,273676
27,269632
28,265759
29,275309
30,272502
31,273032
32,265289
33,271932
34,261141
35,277203
36,256633
37,212261
38,216506
