frame,time_us
0,18972
1,326217
2,294126
3,265807
4,275737
5,273218
6,279185
7,275307
8,280344
9,279915
10,275260
11,276784
12,275825
13,277458
14,275645
15,280575
16,276080
17,281267
18,270495
19,276204
20,277838
21,276546
22,275993
23,276309
24,277428
25,276025
26,276334
27,275195
28,276065
29,277832
30,277132
31,275981
32,277098
33,278369
34,280423
35,250215
36,213338
37,211479
