frame,time_us
0,25544
1,324343
2,290566
3,263568
4,272360
5,274989
6,273718
7,278603
8,275352
9,280188
10,274246
11,274777
12,275538
13,276547
14,275245
15,275041
16,274692
17,276157
18,275179
19,275122
20,275289
21,277134
22,275513
23,275232
24,275123
25,276242
26,276522
27,275707
28,275236
29,276379
30,276504
31,276009
32,275432
33,276996
34,275550
35,260889
36,210764
37,217229
