frame,time_us
0,30098
1,316397
2,296894
3,252776
4,277620
5,275784
6,272510
7,275613
8,279794
9,275443
10,273390
11,274233
12,274772
13,275042
14,276791
15,275684
16,275778
17,273584
18,273773
19,275212
20,274676
21,274150
22,275065
23,274562
24,274939
25,274587
26,274990
27,274448
28,274628
29,275932
30,275564
31,275293
32,275504
33,274845
34,275297
35,234494
36,214586
37,215146
