frame,time_us
854,3152
855,2593
856,2525
857,3219
858,2659
859,2678
860,2840
861,2627
862,2599
863,3101
864,2706
865,2580
866,3084
867,2683
868,2730
869,2830
870,2744
871,2577
872,3353
873,2666
874,2504
875,2913
876,2801
877,2560
878,2978
879,2761
880,2559
881,2983
882,2747
883,2568
884,3029
885,2709
886,2552
887,3159
888,2775
889,2568
890,3059
891,2737
892,2717
893,2923
894,2656
895,2514
896,2958
897,2690
898,2530
899,3089
900,2691
901,2633
902,3096
903,2662
904,2610
905,3113
906,2740
907,2719
908,3005
909,2541
910,2567
911,2907
912,2607
913,2522
914,3153
915,2641
916,2508
917,3311
918,2570
919,2654
920,3161
921,2605
922,2713
923,2772
924,2666
925,2518
926,3369
927,2639
928,2731
929,2855
930,2685
931,2536
932,3016
933,2608
934,2568
935,3243
936,2529
937,2524
938,7242
939,3488
940,2539
941,2713
942,4471
943,2554
944,2545
945,2587
946,2696
947,2515
948,3034
949,2512
950,2680
951,3201
952,2507
953,2527
954,3661
955,2566
956,2493
957,2970
958,2652
959,2583
960,5683
961,2548
962,3353
963,2575
964,2783
965,3113
966,2623
967,2493
968,3105
969,2603
970,2545
971,3050
972,2730
973,2595
974,3101
975,2606
976,2528
977,3097
978,2629
979,2521
980,3152
981,2596
982,2722
983,3576
984,2613
985,2552
986,3060
987,2535
988,2521
989,2952
990,2726
991,2527
992,2922
993,2613
994,2581
995,3230
996,2607
997,2572
998,3160
999,2714
1000,2804
1001,2911
1002,2623
1003,2539
1004,2967
1005,2624
1006,2638
1007,3406
1008,2538
1009,2540
1010,2977
1011,2634
1012,2617
1013,3080
1014,2627
1015,2558
1016,3068
1017,2706
1018,2599
1019,3145
1020,2522
1021,2577
1022,3177
1023,2602
1024,2558
1025,3236
1026,2570
1027,2544
1028,3137
1029,2526
1030,2705
1031,3169
1032,2547
1033,2638
1034,3045
1035,2642
1036,2498
1037,3266
1038,2572
1039,2609
1040,3226
1041,2514
1042,2585
1043,3107
1044,2630
1045,2723
1046,2888
1047,2627
1048,2532
1049,3291
1050,2599
1051,2514
1052,3189
1053,2658
1054,2716
1055,3017
1056,2660
1057,2756
1058,2812
1059,2643
1060,2514
1061,3171
1062,2691
1063,2534
1064,3173
1065,2675
1066,2734
1067,2824
1068,2717
1069,2544
1070,3176
1071,2683
1072,2608
1073,3064
1074,2636
1075,2732
1076,2968
1077,2713
1078,2669
1079,2966
1080,2751
1081,2570
1082,3000
1083,2775
1084,2793
1085,2919
1086,2549
1087,2632
1088,2891
1089,2586
1090,2492
1091,3232
1092,2649
1093,2602
1094,3235
1095,2670
1096,2578
1097,2976
1098,2740
1099,2530
1100,2979
1101,2778
1102,2562
1103,3189
1104,2686
1105,2541
1106,3000
1107,2713
1108,2568
1109,2955
1110,2724
1111,2565
1112,3226
1113,2639
1114,2438
1115,3840
1116,2700
1117,2549
1118,2859
1119,2781
1120,2781
1121,2602
1122,2669
1123,2453
1124,3407
1125,2572
1126,2556
1127,2871
1128,2776
1129,2640
1130,2736
1131,2661
1132,2533
1133,3115
1134,2613
1135,2527
1136,3185
1137,2654
1138,2529
1139,3331
1140,2596
1141,2539
1142,3134
1143,2603
1144,2506
1145,3124
1146,2723
1147,2552
1148,3086
1149,2658
1150,2523
1151,3194
1152,2652
1153,2486
1154,3108
1155,2657
1156,2520
1157,3302
1158,2612
1159,2562
1160,3294
1161,2609
1162,2657
1163,2784
1164,2764
1165,2572
1166,3030
1167,2678
1168,2570
1169,3025
1170,2674
1171,2605
1172,3055
1173,2690
1174,2545
1175,3126
1176,2607
1177,2565
1178,3165
1179,2703
1180,2562
1181,3037
1182,2730
1183,2601
1184,3099
1185,2579
1186,2576
1187,3191
1188,2626
1189,2565
1190,2973
1191,2738
1192,2513
1193,3172
1194,2661
1195,2731
1196,2950
1197,2723
1198,2529
1199,2990
1200,2687
1201,2553
1202,3152
1203,2700
1204,2722
1205,2874
1206,2668
1207,2553
1208,3318
1209,2654
1210,2543
1211,3057
1212,2656
1213,2609
1214,3010
1215,2703
1216,2681
1217,2809
1218,2776
1219,2566
1220,3036
1221,2631
1222,2723
1223,2970
1224,2695
1225,2811
1226,2911
1227,2653
1228,2546
1229,3117
1230,2672
1231,2535
1232,3081
1233,2757
1234,2553
1235,2959
1236,2783
1237,2569
1238,3015
1239,2664
1240,2518
1241,3230
1242,2719
1243,2776
1244,2792
1245,2648
1246,2549
1247,3141
1248,2693
1249,2587
1250,3026
1251,2685
1252,2689
1253,2909
1254,2713
1255,2553
1256,3181
1257,2673
1258,2517
1259,3049
1260,2891
1261,2561
1262,2833
1263,2846
1264,2568
1265,2936
1266,2944
1267,2547
1268,2933
1269,2729
1270,2541
1271,2965
1272,2695
1273,2478
1274,3189
1275,2750
1276,2574
1277,3021
1278,2672
1279,2524
1280,3109
1281,2683
1282,2578
1283,3279
1284,2746
1285,2682
1286,2935
1287,2653
1288,2489
1289,2990
1290,2721
1291,2569
1292,3061
1293,2698
1294,2548
1295,3042
1296,2689
1297,2530
1298,3097
1299,2697
1300,2743
1301,2944
1302,2806
1303,2525
1304,2913
1305,2756
1306,2582
1307,3025
1308,2664
1309,2522
1310,3144
1311,2652
1312,2564
1313,3168
1314,2678
1315,2564
1316,2968
1317,2754
1318,2744
1319,5782
1320,2657
1321,2888
1322,2625
1323,2536
1324,3005
1325,2727
1326,2497
1327,3173
1328,2634
1329,2599
1330,3600
1331,2585
1332,2535
1333,2903
1334,2628
1335,2589
1336,2782
1337,2791
1338,2551
1339,2937
1340,2732
1341,2598
1342,5857
1343,2572
1344,3560
1345,2665
1346,2641
1347,3000
1348,2808
1349,2583
1350,3380
1351,2593
1352,2579
1353,4730
1354,2585
1355,3699
1356,2660
1357,2545
1358,2914
1359,2697
1360,2519
1361,2917
1362,2692
1363,2605
1364,3075
1365,2809
1366,2484
1367,2918
1368,2772
1369,2567
1370,2977
1371,2808
1372,2566
1373,3118
1374,2665
1375,2684
1376,2972
1377,2673
1378,2649
1379,2892
1380,2698
1381,2570
1382,3158
1383,2733
1384,2545
1385,3043
1386,2770
1387,2778
1388,2772
1389,2638
1390,2617
1391,3094
1392,2749
1393,2513
1394,2923
1395,2786
1396,2532
1397,3224
1398,2735
1399,2703
1400,3013
1401,2687
1402,2611
1403,2846
1404,2772
1405,2808
1406,2747
1407,2841
1408,2589
1409,2886
1410,2747
1411,2561
1412,2905
1413,2830
1414,2653
1415,2866
1416,2692
1417,2567
1418,3251
1419,2681
1420,2499
1421,3006
1422,2887
1423,2593
1424,2872
1425,2738
1426,2588
1427,2965
1428,2710
1429,2594
1430,3015
1431,2723
1432,2580
1433,3044
1434,2677
1435,2548
1436,3105
1437,2731
1438,2516
1439,3218
1440,2774
1441,2571
1442,2927
1443,2711
1444,2502
1445,3036
1446,2623
1447,2605
1448,3019
1449,2775
1450,2571
1451,3053
1452,2775
1453,2516
1454,3070
1455,2681
1456,2613
1457,2949
1458,2881
1459,2594
1460,2916
1461,2733
1462,2655
1463,2929
1464,2902
1465,2540
1466,2933
1467,2786
1468,2544
1469,3003
1470,2833
1471,2553
1472,3347
1473,2663
1474,2592
1475,2814
1476,2782
1477,2623
1478,2809
1479,2727
1480,2563
1481,3012
1482,2679
1483,2616
1484,2994
1485,2730
1486,2539
1487,3382
1488,2661
1489,2560
1490,2898
1491,2658
1492,2555
1493,2957
1494,2733
1495,2595
1496,3090
1497,2749
1498,2547
1499,3028
1500,2698
1501,2634
1502,2976
1503,2721
1504,2629
1505,3011
1506,2728
1507,2615
1508,2975
1509,2732
1510,2591
1511,2988
1512,2715
1513,2558
1514,3111
1515,2662
1516,2591
1517,3298
1518,2666
1519,2788
1520,2813
1521,2735
1522,2655
1523,2841
1524,2655
1525,2540
1526,3083
1527,2745
1528,2663
1529,2937
1530,2666
1531,2689
1532,2948
1533,2691
1534,2796
1535,2866
1536,2625
1537,2556
1538,3018
1539,2663
1540,2478
1541,3276
1542,2529
1543,2481
1544,3441
1545,2556
1546,2564
1547,3145
1548,2538
1549,2538
1550,3234
1551,2551
1552,2699
1553,3115
1554,2591
1555,2550
1556,3040
1557,2558
1558,2740
1559,3105
1560,2706
1561,2600
1562,3124
1563,2554
1564,2687
1565,2964
1566,2462
1567,2523
1568,3447
1569,2502
1570,2554
1571,3227
1572,2572
1573,2547
1574,3112
1575,2532
1576,2527
1577,3342
1578,2580
1579,2537
1580,3342
1581,2549
1582,2564
1583,3027
1584,2682
1585,2683
1586,3137
1587,2564
1588,2556
1589,3092
1590,2545
1591,2688
1592,3030
1593,2584
1594,2581
1595,3188
1596,2523
1597,2556
1598,3260
1599,2574
1600,2563
1601,3150
1602,2507
1603,2564
1604,3389
1605,2581
1606,2723
1607,2932
1608,2538
1609,2552
1610,3342
1611,2565
1612,2552
1613,3172
1614,2627
1615,2623
1616,3196
1617,2579
1618,2579
1619,2977
1620,2554
1621,2744
1622,3199
1623,2671
1624,2550
1625,3023
1626,2495
1627,2613
1628,3143
1629,2556
1630,2697
1631,3183
1632,2591
1633,2610
1634,3129
1635,2593
1636,2825
1637,2863
1638,2742
1639,2555
1640,3280
1641,2551
1642,2542
1643,3083
1644,2571
1645,2573
1646,3054
1647,2546
1648,2537
1649,3292
1650,2565
1651,2716
1652,3043
1653,2714
1654,2543
1655,3021
1656,2620
1657,2831
1658,2927
1659,2690
1660,2804
1661,2917
1662,2602
1663,2747
1664,2856
1665,2565
1666,2547
1667,3233
1668,2525
1669,2569
1670,3681
1671,2635
1672,2679
1673,2716
1674,2567
1675,2612
1676,3038
1677,2661
1678,2604
1679,3529
1680,2563
1681,2486
1682,2928
1683,2685
1684,2589
1685,2976
1686,2632
1687,2716
1688,3239
1689,2632
1690,2757
1691,2945
1692,2769
1693,2667
1694,3090
1695,2604
1696,2574
1697,2791
1698,2627
1699,2658
1700,5783
1701,2555
1702,3051
1703,2661
1704,2551
1705,3021
1706,2840
1707,2540
1708,2985
1709,2649
1710,2682
1711,3841
1712,2745
1713,2744
1714,2671
1715,2627
1716,2647
1717,2715
1718,2746
1719,2823
1720,2788
1721,2684
1722,2650
1723,5365
1724,2456
1725,3595
1726,2694
1727,2484
1728,3330
1729,2804
1730,2759
1731,2816
1732,2825
1733,2512
1734,2821
1735,2930
1736,2801
1737,2692
1738,2656
1739,2722
1740,2907
1741,2703
1742,2620
1743,2765
1744,2792
1745,2501
1746,3268
1747,2690
1748,2702
1749,2972
1750,2668
1751,2611
1752,2838
1753,2865
1754,2555
1755,2731
1756,2896
1757,2624
1758,2739
1759,2666
1760,2615
1761,3064
1762,2713
1763,2593
1764,2868
1765,2819
1766,2632
1767,2908
1768,2725
1769,2661
1770,2894
1771,2693
1772,2594
1773,3108
1774,2708
1775,2729
1776,2850
1777,2690
1778,2651
1779,2937
1780,2856
1781,2764
1782,2774
1783,2722
1784,2621
1785,2987
1786,2676
1787,2654
1788,2995
1789,2785
1790,2742
1791,7606
1792,3895
1793,2714
1794,2684
1795,2916
1796,2668
1797,2696
1798,2650
1799,2858
1800,2665
1801,2727
1802,2707
1803,2680
1804,2809
1805,2642
1806,2719
1807,3026
1808,2739
1809,2703
1810,2981
1811,2736
1812,2661
1813,2800
1814,2674
1815,2657
1816,3022
1817,2752
1818,2664
1819,3102
1820,2710
1821,2776
1822,2694
1823,2649
1824,2829
1825,2919
1826,2671
1827,2640
1828,3214
1829,2706
1830,2673
1831,2844
1832,2653
1833,2672
1834,2834
1835,2767
1836,2798
1837,2785
1838,2690
1839,2755
1840,3380
1841,2673
1842,2689
1843,2672
1844,2719
1845,2664
1846,2829
1847,2857
1848,2635
1849,2748
1850,2710
1851,2746
1852,2838
1853,2666
1854,2638
1855,3015
1856,2722
1857,2931
1858,2749
1859,2660
1860,2731
1861,2858
1862,2753
1863,2672
1864,3021
1865,2697
1866,2643
1867,2906
1868,2816
1869,2818
1870,2863
1871,2639
1872,2605
1873,3255
1874,2788
1875,2559
1876,3232
1877,2726
1878,2494
1879,3260
1880,2706
1881,2538
1882,3122
1883,2760
1884,2769
1885,2729
1886,2694
1887,2833
1888,2771
1889,2867
1890,2563
1891,2713
1892,2662
1893,2554
1894,2842
1895,2871
1896,2551
1897,2746
1898,2682
1899,2539
1900,3187
1901,2678
1902,2717
1903,2996
1904,2685
1905,2579
1906,3339
1907,2638
1908,2700
1909,2735
1910,2592
1911,2641
1912,2934
1913,2745
1914,2598
1915,3475
1916,2654
1917,2552
1918,2682
1919,2570
1920,2558
1921,3142
1922,2563
1923,2721
1924,3069
1925,2594
1926,2821
1927,2886
1928,2706
1929,2611
1930,2948
1931,2541
1932,2596
1933,3317
1934,2529
1935,2555
1936,3270
1937,2572
1938,2512
1939,3150
1940,2477
1941,2677
1942,3251
1943,2611
1944,2519
1945,3132
1946,2581
1947,2707
1948,2988
1949,2553
1950,2795
1951,3144
1952,2523
1953,2533
1954,3430
1955,2525
1956,2727
1957,2801
1958,2737
1959,2562
1960,3284
1961,2547
1962,2627
1963,3005
1964,2544
1965,2583
1966,3066
1967,2669
1968,2659
1969,3099
1970,2503
1971,2584
1972,3201
1973,2570
1974,2603
1975,3291
1976,2550
1977,2828
1978,2790
1979,2516
1980,2822
1981,3021
1982,2548
1983,2535
1984,3203
1985,2554
1986,2600
1987,3194
1988,2579
1989,2541
1990,3282
1991,2552
1992,2642
1993,3071
1994,2545
1995,2702
1996,3339
1997,2569
1998,2733
1999,2936
2000,2613
2001,2794
2002,2778
2003,2651
2004,2545
2005,3149
2006,2582
2007,2629
2008,3155
2009,2564
2010,2760
2011,2866
2012,2559
2013,2537
2014,3315
2015,2519
2016,2562
2017,3327
2018,2603
2019,2694
2020,2910
2021,2521
2022,2714
2023,3163
2024,2595
2025,2748
2026,3212
2027,2555
2028,2546
2029,2980
2030,2608
2031,2593
2032,3176
2033,2555
2034,2724
2035,3104
2036,2517
2037,2603
2038,3172
2039,2661
2040,2811
2041,2888
2042,2565
2043,2550
2044,3391
2045,2549
2046,2671
2047,2853
2048,2710
2049,2547
2050,3275
2051,2606
2052,2755
2053,2815
2054,2730
2055,2739
2056,2810
2057,2740
2058,2768
2059,2865
2060,2695
2061,2572
2062,3151
2063,2636
2064,2577
2065,2942
2066,2635
2067,2690
2068,3126
2069,2585
2070,2637
2071,3041
2072,2664
2073,2530
2074,3132
2075,2672
2076,2802
2077,2892
2078,2774
2079,2810
2080,2745
2081,2866
2082,2530
2083,2893
2084,2651
2085,2798
2086,2995
2087,2739
2088,2628
2089,2885
2090,2678
2091,2574
2092,3008
2093,2715
2094,2590
2095,3048
2096,2585
2097,2594
2098,3276
2099,2615
2100,2548
2101,3064
2102,2596
2103,2634
2104,4258
2105,2610
2106,2627
2107,2776
2108,2843
2109,2605
2110,2723
2111,2662
2112,2756
2113,2781
2114,2636
2115,2745
2116,2892
2117,2848
2118,2730
2119,2759
2120,2722
2121,2785
2122,2701
2123,2842
2124,2567
2125,2998
2126,2809
2127,2708
2128,2679
2129,2851
2130,2531
2131,3015
2132,2752
2133,2635
2134,3005
2135,2637
2136,2679
2137,2842
2138,2663
2139,2767
2140,2796
2141,2801
2142,2664
2143,3024
2144,2655
2145,2526
2146,2885
2147,2585
2148,2607
2149,3238
2150,2664
2151,2624
2152,2881
2153,2694
2154,2700
2155,3019
2156,2713
2157,2810
2158,2865
2159,2633
2160,2495
2161,3053
2162,2646
2163,2553
2164,3006
2165,2698
2166,2551
2167,3184
2168,2648
2169,2590
2170,3065
2171,2698
2172,2743
2173,2869
2174,2690
2175,2764
2176,2903
2177,2573
2178,2719
2179,3025
2180,2675
2181,2518
2182,3129
2183,2645
2184,2608
2185,3074
2186,2610
2187,2511
2188,3616
2189,2544
2190,2738
2191,2894
2192,2787
2193,2732
2194,2913
2195,2755
2196,2746
2197,2649
2198,2767
2199,2667
2200,2703
2201,2608
2202,2583
2203,3195
2204,2579
2205,2547
2206,3225
2207,2604
2208,2572
2209,3074
2210,2613
2211,2507
2212,3239
2213,2538
2214,2521
2215,3645
2216,2545
2217,2730
2218,2800
2219,2464
2220,2513
2221,3429
2222,2540
2223,2602
2224,3007
2225,2595
2226,2531
2227,3193
2228,2605
2229,2547
2230,3201
2231,2484
2232,2565
2233,3529
2234,2562
2235,2695
2236,2767
2237,2687
2238,2540
2239,3109
2240,2568
2241,2743
2242,3001
2243,2545
2244,2621
2245,3164
2246,2549
2247,2534
2248,3285
2249,2532
2250,2521
2251,3285
2252,2577
2253,2518
2254,3203
2255,2567
2256,2561
2257,3235
2258,2559
2259,2692
2260,3084
2261,2606
2262,2679
2263,3135
2264,2537
2265,2542
2266,3382
2267,2646
2268,2557
2269,2900
2270,2594
2271,2523
2272,3235
2273,2575
2274,2555
2275,3250
2276,2584
2277,2550
2278,3197
2279,2594
2280,2727
2281,2837
2282,2712
2283,2567
2284,3450
2285,2544
2286,2485
2287,3291
2288,2620
2289,2513
2290,3027
2291,2580
2292,2704
2293,2968
2294,2740
2295,2747
2296,2825
2297,2703
2298,2657
2299,2910
2300,2666
2301,2695
2302,3020
2303,2709
2304,2619
2305,2936
2306,2665
2307,2662
2308,2966
2309,2720
2310,2720
2311,2974
2312,2726
2313,2620
2314,3202
2315,2646
2316,2777
2317,2706
2318,2712
2319,2701
2320,2974
2321,2754
2322,2538
2323,2920
2324,2859
2325,2641
2326,3059
2327,2715
2328,2549
2329,2930
2330,2764
2331,2455
2332,3058
2333,2747
2334,2621
2335,2928
2336,2682
2337,2504
2338,3326
2339,2733
2340,2554
2341,2999
2342,2750
2343,2538
2344,2885
2345,2885
2346,2532
2347,2993
2348,2793
2349,2606
2350,2869
2351,2846
2352,2553
2353,3167
2354,2700
2355,2614
2356,2969
2357,2711
2358,2496
2359,3032
2360,2757
2361,2555
2362,2896
2363,2818
2364,2469
2365,3130
2366,2663
2367,2560
2368,3184
2369,2803
2370,2557
2371,2802
2372,2632
2373,2777
2374,3094
2375,2789
2376,2628
2377,2847
2378,2842
2379,2748
2380,2778
2381,2685
2382,2516
2383,3192
2384,2697
2385,2448
2386,3499
2387,2668
2388,2661
2389,3069
2390,2709
2391,2469
2392,2695
2393,2685
2394,2546
2395,3013
2396,2792
2397,2511
2398,3025
2399,2792
2400,2553
2401,3226
2402,2651
2403,2519
2404,2987
2405,2668
2406,2524
2407,3076
2408,2714
2409,2564
2410,3171
2411,2656
2412,2808
2413,3044
2414,2621
2415,2636
2416,3063
2417,2589
2418,2494
2419,3052
2420,2676
2421,2730
2422,2942
2423,2692
2424,2532
2425,2965
2426,2619
2427,2559
2428,3240
2429,2626
2430,2558
2431,3085
2432,2685
2433,2710
2434,2906
2435,2661
2436,2631
2437,3063
2438,2645
2439,2738
2440,2936
2441,2685
2442,2759
2443,2843
2444,2745
2445,2583
2446,3063
2447,2594
2448,2533
2449,3233
2450,2603
2451,2514
2452,3243
2453,2574
2454,2505
2455,3250
2456,2587
2457,2571
2458,3116
2459,2580
2460,2711
2461,3066
2462,2573
2463,2600
2464,10405
2465,2715
2466,2683
2467,3138
2468,2799
2469,2609
2470,4062
2471,2699
2472,2863
2473,2768
2474,2651
2475,2583
2476,2800
2477,2658
2478,2563
2479,2873
2480,2689
2481,2668
2482,3089
2483,2620
2484,2529
2485,5796
2486,2673
2487,3773
2488,2657
2489,2613
2490,2676
2491,2645
2492,2708
2493,2844
2494,2776
2495,2746
2496,2876
